,typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
1637,cash-in,1841,71167,2106105,2019-04-30 09:25:00,0,none
1638,cash-in,6727,23494,2724504,2019-03-01 13:19:00,0,none
1639,cash-in,21254,33855,3135930,2019-04-12 11:31:00,0,none
1640,cash-in,21955,20300,2808503,2019-05-19 08:11:00,0,none
1641,cash-in,3092,22427,1145624,2019-07-13 08:19:00,0,none
1642,cash-in,18626,29492,4629576,2019-06-02 13:21:00,0,none
1643,cash-in,16595,41370,5178964,2019-05-25 12:33:00,0,none
1644,cash-in,76026,62188,5217932,2019-04-22 11:14:00,0,none
1645,cash-in,8056,50710,3174284,2019-07-05 14:32:00,0,none
1646,cash-in,88645,17283,93827,2019-04-29 09:41:00,0,none
1647,cash-in,39060,29315,5993255,2019-06-10 15:46:00,0,none
1648,cash-in,7038,83673,2052036,2019-04-17 13:16:00,0,none
1649,cash-in,4161,18561,6875557,2019-04-16 09:29:00,0,none
1650,cash-in,37177,27986,2306338,2019-05-26 15:56:00,0,none
1651,cash-in,82930,39266,6445058,2019-05-03 12:37:00,0,none
1652,cash-in,82688,63240,959936,2019-04-15 08:32:00,0,none
1653,cash-in,82930,18125,1977604,2019-05-09 13:41:00,0,none
1654,cash-in,82930,21135,359943,2019-04-29 12:05:00,0,none
1655,cash-in,71475,52387,2218230,2019-05-02 14:56:00,0,none
1656,cash-in,30965,51446,4268081,2019-07-04 13:59:00,0,none
1657,cash-in,31439,96773,3367443,2019-04-04 09:01:00,0,none
1658,cash-in,82930,52747,3380428,2019-06-01 15:38:00,0,none
1659,cash-in,27283,77879,328738,2019-05-22 13:42:00,0,none
1660,cash-in,27283,84171,328738,2019-05-10 13:07:00,0,none
1661,cash-in,27283,88291,328738,2019-06-29 09:45:00,0,none
1662,cash-in,27283,69374,328738,2019-04-18 10:43:00,0,none
1663,cash-in,27283,40542,328738,2019-04-20 15:31:00,0,none
1664,cash-in,27283,15631,328738,2019-05-12 08:59:00,0,none
1665,cash-in,27283,79182,328738,2019-04-04 08:37:00,0,none
1666,cash-in,27283,42325,328738,2019-02-25 10:30:00,0,none
1667,cash-in,27283,30617,328738,2019-06-10 12:55:00,0,none
1668,cash-in,27283,699,328738,2019-02-20 13:29:00,0,none
1669,cash-in,27283,25903,328738,2019-04-30 13:41:00,0,none
1670,cash-in,27283,200,328738,2019-04-10 14:51:00,0,none
1671,cash-in,27283,66844,328739,2019-02-21 09:35:00,0,none
1672,cash-in,27283,32925,328739,2019-05-16 09:50:00,0,none
1673,cash-in,27283,12802,328739,2019-07-14 11:38:00,0,none
1674,cash-in,27283,62007,328739,2019-04-12 09:28:00,0,none
1675,cash-in,96057,62983,170114,2019-05-16 09:42:00,0,none
1676,cash-in,96057,92703,170114,2019-06-15 13:10:00,0,none
1677,cash-in,96057,84145,170114,2019-05-04 11:30:00,0,none
1678,cash-in,96057,53361,170114,2019-06-09 10:25:00,0,none
1679,cash-in,96057,26494,170114,2019-07-07 12:28:00,0,none
1680,cash-in,96057,50151,170114,2019-07-07 14:43:00,0,none
1681,cash-in,96057,1503,170114,2019-05-22 13:01:00,0,none
1682,cash-in,96057,79367,170114,2019-04-22 12:10:00,0,none
1683,cash-in,96057,98815,170114,2019-04-26 09:27:00,0,none
1684,cash-in,96057,99099,170114,2019-03-09 11:45:00,0,none
1685,cash-in,96057,2474,170114,2019-06-15 11:19:00,0,none
1686,cash-in,96057,58010,170114,2019-07-13 13:47:00,0,none
1687,cash-in,96057,22745,170114,2019-05-29 12:18:00,0,none
1688,cash-in,96057,71784,170114,2019-04-17 13:11:00,0,none
1689,cash-in,96057,90078,170114,2019-04-02 14:19:00,0,none
1690,cash-in,96057,65929,170115,2019-04-27 13:14:00,0,none
1691,cash-in,96057,78784,170115,2019-06-15 12:27:00,0,none
1692,cash-in,96057,94776,170115,2019-05-09 15:24:00,0,none
1693,cash-in,96057,53,170115,2019-07-06 15:23:00,0,none
1694,cash-in,96057,99829,170115,2019-03-16 13:44:00,0,none
1695,cash-in,96057,12859,170115,2019-06-29 15:57:00,0,none
1696,cash-in,96057,60127,170115,2019-03-14 13:55:00,0,none
1697,cash-in,96057,80879,170115,2019-04-28 13:33:00,0,none
1698,cash-in,96057,63401,170115,2019-04-21 09:44:00,0,none
1699,cash-in,96057,18465,170115,2019-04-08 11:16:00,0,none
1700,cash-in,96057,67171,170115,2019-03-10 10:14:00,0,none
1701,cash-in,19104,30226,44893,2019-04-05 13:29:00,0,none
1702,cash-in,19104,45136,44893,2019-07-06 15:10:00,0,none
1703,cash-in,19104,51392,44893,2019-05-10 15:16:00,0,none
1704,cash-in,19104,38543,44893,2019-03-07 13:28:00,0,none
1705,cash-in,19104,78726,44893,2019-05-23 11:12:00,0,none
1706,cash-in,19104,48379,44893,2019-03-24 13:35:00,0,none
1707,cash-in,19104,25355,44893,2019-05-15 09:48:00,0,none
1708,cash-in,19104,97525,44893,2019-04-02 12:29:00,0,none
1709,cash-in,19104,35911,44893,2019-04-27 12:40:00,0,none
1710,cash-in,19104,56102,44893,2019-04-25 13:16:00,0,none
1711,cash-in,19104,61426,44893,2019-05-08 15:53:00,0,none
1712,cash-in,19104,64427,44894,2019-04-13 12:29:00,0,none
1713,cash-in,8550,5807,275217,2019-06-15 15:08:00,0,none
1714,cash-in,8550,6886,275217,2019-04-18 12:36:00,0,none
1715,cash-in,8550,43462,275217,2019-04-20 10:42:00,0,none
1716,cash-in,8550,32084,275217,2019-03-17 13:52:00,0,none
1717,cash-in,8550,91241,275217,2019-04-21 10:58:00,0,none
1718,cash-in,8550,59526,275217,2019-03-15 11:48:00,0,none
1719,cash-in,8550,90174,275217,2019-05-04 09:14:00,0,none
1720,cash-in,8550,66241,275217,2019-05-22 15:59:00,0,none
1721,cash-in,8550,71916,275217,2019-06-23 15:38:00,0,none
1722,cash-in,8550,35146,275217,2019-05-03 09:25:00,0,none
1723,cash-in,8550,97122,275217,2019-07-18 10:01:00,0,none
1724,cash-in,8550,562,275217,2019-07-03 11:02:00,0,none
1725,cash-in,8550,9064,275217,2019-03-12 09:01:00,0,none
1726,cash-in,8550,87178,275217,2019-04-12 15:24:00,0,none
1727,cash-in,8550,90066,275217,2019-06-22 09:20:00,0,none
1728,cash-in,8550,98551,275217,2019-05-29 14:08:00,0,none
1729,cash-in,8550,53029,275217,2019-06-03 13:08:00,0,none
1730,cash-in,8550,93401,275217,2019-07-18 12:07:00,0,none
1731,cash-in,8550,28645,275217,2019-03-13 14:21:00,0,none
1732,cash-in,8550,58183,275217,2019-06-10 11:26:00,0,none
1733,cash-in,49153,20352,267793,2019-04-15 13:24:00,0,none
1734,cash-in,49153,86005,267794,2019-06-02 08:23:00,0,none
1735,cash-in,49153,52923,267794,2019-03-23 12:34:00,0,none
1736,transfer,55870,17530,1886673,2019-06-23 12:08:00,0,none
1737,transfer,84344,24873,4449948,2019-05-20 15:09:00,0,none
1738,transfer,15530,73375,2389506,2019-05-02 11:23:00,0,none
1739,transfer,97472,62943,4112242,2019-05-26 10:42:00,0,none
1740,transfer,68506,71141,2990897,2019-03-23 12:18:00,0,none
1741,transfer,61071,70912,1623705,2019-02-22 08:50:00,0,none
1742,transfer,58513,31174,1115815,2019-06-05 15:37:00,0,none
1743,transfer,53935,467,1176907,2019-06-25 11:18:00,0,none
1744,transfer,23812,29698,3817906,2019-06-07 13:06:00,0,none
1745,transfer,87748,79291,2627756,2019-02-21 14:29:00,0,none
1746,transfer,20779,61,4697163,2019-03-28 12:07:00,0,none
1747,transfer,15264,83912,160095,2019-05-19 12:47:00,0,none
1748,transfer,63412,62120,2491642,2019-06-25 14:58:00,0,none
1749,transfer,84097,2196,4854963,2019-05-29 12:51:00,0,none
1750,transfer,81456,59191,1825646,2019-05-10 14:35:00,0,none
1751,transfer,50700,46668,2876429,2019-03-11 09:47:00,0,none
1752,transfer,71957,95606,4384402,2019-07-18 12:23:00,0,none
1753,transfer,6711,27336,2188635,2019-03-10 10:30:00,0,none
1754,transfer,21226,88390,3550767,2019-05-16 11:57:00,0,none
1755,transfer,96135,36942,1437053,2019-06-11 10:34:00,0,none
1756,transfer,18124,73026,931666,2019-04-23 11:28:00,0,none
1757,transfer,9107,84347,3295362,2019-03-11 08:52:00,0,none
1758,transfer,71698,81522,3268260,2019-04-01 13:10:00,0,none
1759,transfer,74435,50110,1385304,2019-04-14 08:23:00,0,none
1760,transfer,9309,17700,1299187,2019-05-09 11:38:00,0,none
1761,transfer,99934,55222,3855137,2019-02-21 10:03:00,0,none
1762,transfer,80885,20631,3999274,2019-05-18 09:53:00,0,none
1763,transfer,79612,18098,1368020,2019-06-15 15:12:00,0,none
1764,transfer,11380,80195,3319685,2019-05-16 15:23:00,0,none
1765,transfer,38993,24266,3964183,2019-05-05 08:57:00,0,none
1766,transfer,23477,68698,302294,2019-06-12 08:22:00,0,none
1767,transfer,15048,28135,4260117,2019-07-11 09:51:00,0,none
1768,transfer,40167,31783,3422485,2019-05-18 08:35:00,0,none
1769,transfer,77415,2416,3962262,2019-03-12 14:21:00,0,none
1770,transfer,43430,49910,2292028,2019-07-09 12:12:00,0,none
1771,transfer,13484,62066,4728885,2019-06-24 10:12:00,0,none
1772,transfer,3157,2232,3221883,2019-05-28 08:03:00,0,none
1773,transfer,36891,24642,1755132,2019-05-15 12:19:00,0,none
1774,transfer,65900,2041,1795938,2019-06-18 10:58:00,0,none
1775,transfer,48794,91733,1554429,2019-06-01 15:00:00,0,none
1776,transfer,32130,35633,2652759,2019-02-26 14:52:00,0,none
1777,transfer,83087,49705,1997322,2019-02-25 15:00:00,0,none
1778,transfer,53077,91771,4635498,2019-02-26 11:09:00,0,none
1779,transfer,23263,22251,3008377,2019-03-26 08:09:00,0,none
1780,transfer,26878,41341,1481266,2019-03-26 15:44:00,0,none
1781,transfer,90938,96910,3056990,2019-05-26 11:40:00,0,none
1782,transfer,71595,68262,113273,2019-03-17 10:50:00,0,none
1783,transfer,78082,99950,657559,2019-04-17 10:06:00,0,none
1784,transfer,43068,11108,993567,2019-04-29 10:50:00,0,none
1785,transfer,84823,81869,2746049,2019-05-25 10:25:00,0,none
1786,transfer,91914,5268,2221763,2019-04-21 14:48:00,0,none
1787,transfer,95340,30340,1376091,2019-05-27 08:43:00,0,none
1788,transfer,94692,42723,1269134,2019-03-11 09:28:00,0,none
1789,transfer,83513,37619,434734,2019-03-03 11:07:00,0,none
1790,transfer,24556,1257,367154,2019-07-03 09:54:00,0,none
1791,transfer,46296,31997,4528389,2019-04-13 08:43:00,0,none
1792,transfer,54093,94808,1507304,2019-05-20 14:05:00,0,none
1793,transfer,70732,68026,3099667,2019-03-08 14:39:00,0,none
1794,transfer,69642,67083,325449,2019-05-08 15:01:00,0,none
1795,transfer,89429,22557,1039338,2019-06-16 10:16:00,0,none
1796,transfer,3060,21551,1476902,2019-06-30 15:03:00,0,none
1797,transfer,37534,27881,3258312,2019-06-02 10:51:00,0,none
1798,transfer,69473,8950,2773272,2019-04-25 12:12:00,0,none
1799,transfer,36975,4661,1457880,2019-06-14 11:05:00,0,none
1800,transfer,5083,29168,2683427,2019-03-29 14:14:00,0,none
1801,transfer,45837,41851,3674691,2019-07-01 14:33:00,0,none
1802,transfer,98572,22950,4100385,2019-03-07 14:33:00,0,none
1803,transfer,93267,78811,1971558,2019-04-30 11:24:00,0,none
1804,transfer,18192,33489,2412412,2019-03-17 14:29:00,0,none
1805,transfer,66674,57645,4969582,2019-03-30 14:53:00,0,none
1806,transfer,40374,88225,4484464,2019-05-02 15:35:00,0,none
1807,transfer,38590,13481,1158785,2019-07-12 08:30:00,0,none
1808,transfer,70945,418,4827206,2019-04-08 15:02:00,0,none
1809,transfer,66252,52697,4558464,2019-04-28 12:14:00,0,none
1810,transfer,22766,68084,4396738,2019-04-13 10:01:00,0,none
1811,transfer,90395,68719,4735195,2019-05-03 14:44:00,0,none
1812,transfer,8827,61399,4845403,2019-06-18 14:36:00,0,none
1813,transfer,85406,95093,2405313,2019-03-15 15:27:00,0,none
1814,transfer,68735,17156,4719144,2019-05-21 12:44:00,0,none
1815,transfer,36398,48307,2155695,2019-03-27 15:30:00,0,none
1816,transfer,3985,4055,4432076,2019-03-04 08:22:00,0,none
1817,transfer,28369,14453,1932291,2019-02-23 08:01:00,0,none
1818,transfer,14036,55166,511709,2019-06-17 11:37:00,0,none
1819,transfer,57336,91016,4389484,2019-06-29 10:21:00,0,none
1820,transfer,2106,23641,1688103,2019-04-16 09:18:00,0,none
1821,transfer,95826,47963,3907133,2019-03-10 15:50:00,0,none
1822,transfer,26296,26740,1459806,2019-04-20 09:16:00,0,none
1823,transfer,81479,37507,4170475,2019-06-22 13:53:00,0,none
1824,transfer,99221,17351,3655434,2019-02-28 08:14:00,0,none
1825,transfer,48799,89984,4333353,2019-06-23 15:15:00,0,none
1826,transfer,88901,40556,3488409,2019-05-12 15:40:00,0,none
1827,transfer,15766,34294,4707675,2019-02-28 13:44:00,0,none
1828,transfer,75678,68698,1479723,2019-05-21 10:33:00,0,none
1829,transfer,71803,68468,1384956,2019-04-07 11:59:00,0,none
1830,transfer,4819,73913,2171650,2019-07-05 10:06:00,0,none
1831,transfer,63810,2842,4995108,2019-05-21 09:29:00,0,none
1832,transfer,23069,3828,2348784,2019-04-28 08:19:00,0,none
1833,transfer,74177,20451,2722773,2019-03-12 09:54:00,0,none
1834,transfer,69425,99507,3429976,2019-07-07 14:59:00,0,none
1835,transfer,11279,31819,716289,2019-07-08 13:45:00,0,none
1836,transfer,10177,52894,2014638,2019-02-24 15:09:00,0,none
1837,transfer,57738,14685,1891929,2019-07-16 12:15:00,0,none
1838,transfer,20246,55566,1581600,2019-05-04 08:39:00,0,none
1839,transfer,98808,59623,4135093,2019-04-07 15:48:00,0,none
1840,transfer,71760,6225,4187465,2019-04-30 15:10:00,0,none
1841,transfer,27583,28306,818780,2019-06-12 09:33:00,0,none
1842,transfer,68974,76240,1612344,2019-05-11 13:26:00,0,none
1843,transfer,75021,68961,3929662,2019-06-29 12:19:00,0,none
1844,transfer,33188,80349,3183022,2019-03-15 12:32:00,0,none
1845,transfer,37278,6254,685902,2019-05-13 15:31:00,0,none
1846,transfer,2137,70023,765028,2019-04-10 15:08:00,0,none
1847,transfer,38127,90579,1911421,2019-04-12 13:33:00,0,none
1848,transfer,61096,83515,1961744,2019-03-12 12:53:00,0,none
1849,transfer,94054,86646,2418626,2019-06-21 15:24:00,0,none
1850,transfer,93815,81516,4739686,2019-02-22 11:54:00,0,none
1851,transfer,93352,44509,3251400,2019-05-22 13:37:00,0,none
1852,transfer,49130,89560,1919156,2019-05-14 12:56:00,0,none
1853,transfer,81765,33961,3437899,2019-03-26 10:45:00,0,none
1854,transfer,17015,52570,1610222,2019-06-04 15:29:00,0,none
1855,transfer,26802,82070,3388934,2019-05-12 11:51:00,0,none
1856,transfer,97239,78283,311268,2019-05-21 14:34:00,0,none
1857,transfer,99576,92220,1689037,2019-07-06 13:41:00,0,none
1858,transfer,73630,44234,1000724,2019-06-02 08:36:00,0,none
1859,transfer,65629,32079,4062317,2019-02-23 10:38:00,0,none
1860,transfer,20843,28570,4897074,2019-06-30 12:49:00,0,none
1861,transfer,97147,7385,3891721,2019-04-13 12:01:00,0,none
1862,transfer,37802,53268,1480799,2019-03-22 08:18:00,0,none
1863,transfer,72456,41330,1474126,2019-05-17 09:33:00,0,none
1864,transfer,63409,79893,4329200,2019-04-18 12:51:00,0,none
1865,transfer,51093,59357,4755809,2019-06-15 09:38:00,0,none
1866,transfer,15050,58980,1335967,2019-06-17 11:17:00,0,none
1867,transfer,22247,54765,3629536,2019-04-08 12:15:00,0,none
1868,transfer,59920,68262,123197,2019-04-26 12:08:00,0,none
1869,transfer,97237,47018,4324963,2019-07-10 12:53:00,0,none
1870,transfer,79393,5629,4161515,2019-07-03 09:03:00,0,none
1871,transfer,2984,52750,2519622,2019-03-27 10:26:00,0,none
1872,transfer,14931,85860,3661870,2019-03-19 15:32:00,0,none
1873,transfer,15287,10919,2483966,2019-03-10 13:36:00,0,none
1874,transfer,21341,74301,1265886,2019-03-02 08:39:00,0,none
1875,transfer,13203,98237,674474,2019-05-03 13:48:00,0,none
1876,transfer,93557,44688,1088725,2019-04-01 13:48:00,0,none
1877,transfer,4609,72851,3953018,2019-06-13 14:47:00,0,none
1878,transfer,41485,5953,3847765,2019-05-13 11:07:00,0,none
1879,transfer,46436,77346,1786639,2019-03-16 15:36:00,0,none
1880,transfer,99282,49218,4458846,2019-03-11 10:24:00,0,none
1881,transfer,89943,29438,3861235,2019-05-08 08:25:00,0,none
1882,transfer,68498,84418,869493,2019-03-07 10:57:00,0,none
1883,transfer,93252,56221,748010,2019-02-24 13:09:00,0,none
1884,transfer,68720,97712,987796,2019-05-09 11:14:00,0,none
1885,transfer,45719,70122,4977320,2019-03-08 09:33:00,0,none
1886,transfer,16974,22898,3284761,2019-05-16 10:42:00,0,none
1887,transfer,3067,16921,1866891,2019-02-22 11:19:00,0,none
1888,transfer,61611,83424,216045,2019-03-18 11:04:00,0,none
1889,transfer,77971,81048,3776313,2019-03-05 15:24:00,0,none
1890,transfer,95880,95399,3931829,2019-05-07 10:46:00,0,none
1891,transfer,4463,65272,616869,2019-03-14 15:49:00,0,none
1892,transfer,19544,36614,3365041,2019-02-27 15:59:00,0,none
1893,transfer,32599,18661,3040921,2019-06-19 12:35:00,0,none
1894,transfer,10317,74938,1026663,2019-04-12 11:55:00,0,none
1895,transfer,62603,29110,1093747,2019-05-05 13:42:00,0,none
1896,transfer,33645,55072,2298957,2019-06-01 11:03:00,0,none
1897,transfer,86651,72065,1394362,2019-05-02 09:02:00,0,none
1898,transfer,55717,91892,2497750,2019-03-15 10:30:00,0,none
1899,transfer,24440,81312,2357356,2019-05-24 14:01:00,0,none
1900,transfer,70264,90843,4002311,2019-05-26 08:22:00,0,none
1901,transfer,24510,78559,4730973,2019-06-15 11:04:00,0,none
1902,transfer,59014,39060,4339729,2019-02-22 11:31:00,0,none
1903,transfer,82181,36930,394042,2019-04-09 12:47:00,0,none
1904,transfer,42831,44412,2953532,2019-05-18 08:08:00,0,none
1905,transfer,39345,17534,1423374,2019-07-18 10:27:00,0,none
1906,transfer,40517,72522,197077,2019-06-17 10:06:00,0,none
1907,transfer,87587,98536,1274619,2019-06-10 10:08:00,0,none
1908,transfer,33823,33789,3808618,2019-06-02 10:05:00,0,none
1909,transfer,36973,29614,1980983,2019-05-21 14:58:00,0,none
1910,transfer,56788,52825,3521582,2019-06-26 13:37:00,0,none
1911,transfer,79212,86384,3901873,2019-03-01 09:09:00,0,none
1912,transfer,85464,4500,2410295,2019-05-21 11:31:00,0,none
1913,transfer,31930,57399,2765625,2019-05-18 13:44:00,0,none
1914,transfer,866,15552,4740137,2019-03-01 11:50:00,0,none
1915,transfer,11054,10804,2091010,2019-04-20 11:24:00,0,none
1916,transfer,13064,76451,2166982,2019-03-20 10:27:00,0,none
1917,transfer,6890,64136,184924,2019-04-06 13:18:00,0,none
1918,transfer,11686,9324,3878422,2019-04-08 08:01:00,0,none
1919,transfer,7415,69994,2000595,2019-04-14 13:16:00,0,none
1920,transfer,29256,50096,1116142,2019-02-25 12:49:00,0,none
1921,transfer,596,88309,1926121,2019-04-11 13:16:00,0,none
1922,transfer,48643,23882,2370940,2019-07-14 14:22:00,0,none
1923,transfer,38638,85499,3991712,2019-05-13 10:24:00,0,none
1924,transfer,43624,50759,1999105,2019-05-14 08:34:00,0,none
1925,transfer,73965,1968,1342342,2019-07-01 09:53:00,0,none
1926,transfer,23952,54510,1175847,2019-06-24 09:46:00,0,none
1927,transfer,64072,92883,3384858,2019-03-28 13:44:00,0,none
1928,transfer,27633,66588,515641,2019-07-07 09:40:00,0,none
1929,transfer,70504,58765,4629143,2019-06-12 10:05:00,0,none
1930,transfer,85180,4961,4476657,2019-07-01 11:30:00,0,none
1931,transfer,28562,58427,966820,2019-05-03 12:01:00,0,none
1932,transfer,59829,91264,2118629,2019-06-10 08:47:00,0,none
1933,transfer,83831,1013,4667570,2019-06-05 13:29:00,0,none
1934,transfer,3389,94221,3446773,2019-07-02 12:07:00,0,none
1935,transfer,76106,41315,1889603,2019-05-05 11:19:00,0,none
1936,transfer,53075,63910,1579099,2019-05-16 14:42:00,0,none
1937,transfer,91664,10233,3534303,2019-04-13 14:32:00,0,none
1938,transfer,80198,56531,1931899,2019-06-08 09:03:00,0,none
1939,transfer,55955,2389,2311680,2019-03-04 08:41:00,0,none
1940,transfer,80417,25172,1384387,2019-06-26 10:42:00,0,none
1941,transfer,79779,74959,4640544,2019-06-23 11:35:00,0,none
1942,transfer,59047,75007,2691758,2019-06-02 11:59:00,0,none
1943,transfer,93237,28594,2471475,2019-04-26 15:25:00,0,none
1944,transfer,89707,20924,4243303,2019-06-13 12:19:00,0,none
1945,transfer,3594,88623,3623277,2019-06-25 11:50:00,0,none
1946,transfer,82494,76772,927702,2019-07-10 09:40:00,0,none
1947,transfer,46125,57020,764617,2019-03-13 15:34:00,0,none
1948,transfer,83061,72988,2187492,2019-02-22 14:46:00,0,none
1949,transfer,39475,603,3315870,2019-03-12 15:58:00,0,none
1950,transfer,82292,99373,3462933,2019-04-01 13:56:00,0,none
1951,transfer,99250,78255,4505513,2019-03-31 13:35:00,0,none
1952,transfer,23853,80326,454238,2019-04-19 13:44:00,0,none
1953,transfer,48967,70275,4922163,2019-04-19 13:51:00,0,none
1954,transfer,17011,67775,347290,2019-03-27 10:18:00,0,none
1955,transfer,6431,21366,4371028,2019-03-12 11:33:00,0,none
1956,transfer,46146,90377,3724101,2019-03-13 14:05:00,0,none
1957,transfer,65022,61591,4279178,2019-06-22 13:30:00,0,none
1958,transfer,65222,14956,4180201,2019-04-22 12:33:00,0,none
1959,transfer,13655,30428,4886683,2019-05-21 12:17:00,0,none
1960,transfer,5569,58674,625093,2019-04-17 13:36:00,0,none
1961,transfer,49543,95152,1096351,2019-04-18 15:44:00,0,none
1962,transfer,45069,65997,3972197,2019-07-19 11:22:00,0,none
1963,transfer,47572,81630,3256323,2019-03-03 15:00:00,0,none
1964,transfer,53222,77434,4825224,2019-05-20 13:23:00,0,none
1965,transfer,1286,17233,1542996,2019-05-17 13:31:00,0,none
1966,transfer,23041,82061,1339767,2019-04-28 12:51:00,0,none
1967,transfer,15597,58273,4263762,2019-05-15 10:25:00,0,none
1968,transfer,40659,23997,2084373,2019-04-04 08:25:00,0,none
1969,transfer,13431,83381,1634913,2019-06-29 12:23:00,0,none
1970,transfer,33294,21709,3410090,2019-07-16 15:41:00,0,none
1971,transfer,16633,65511,330293,2019-03-21 11:28:00,0,none
1972,transfer,7828,28174,2814218,2019-04-25 13:27:00,0,none
1973,transfer,13506,55217,1994667,2019-05-17 14:47:00,0,none
1974,transfer,76340,55758,4509267,2019-03-09 12:35:00,0,none
1975,transfer,59403,1787,4924244,2019-04-25 11:19:00,0,none
1976,transfer,99775,45704,2873466,2019-06-19 09:45:00,0,none
1977,transfer,98300,86978,4899627,2019-05-28 15:50:00,0,none
1978,transfer,5224,4388,3944928,2019-03-26 09:47:00,0,none
1979,transfer,91741,44794,799975,2019-04-20 10:12:00,0,none
1980,transfer,78222,42292,1801199,2019-03-08 15:23:00,0,none
1981,transfer,98628,59469,86743,2019-06-04 13:52:00,0,none
1982,transfer,23686,25511,2768237,2019-04-19 10:14:00,0,none
1983,transfer,71790,43732,4954692,2019-06-02 15:41:00,0,none
1984,transfer,39968,44627,990610,2019-06-06 11:55:00,0,none
1985,transfer,61162,78998,3860332,2019-04-07 10:23:00,0,none
1986,transfer,48774,78255,3170100,2019-06-26 10:37:00,0,none
1987,transfer,74205,25089,1687581,2019-06-30 09:40:00,0,none
1988,transfer,6162,21496,1855160,2019-05-19 12:29:00,0,none
1989,transfer,24653,81941,4673230,2019-05-15 09:47:00,0,none
1990,transfer,97857,81901,2145201,2019-03-13 15:29:00,0,none
1991,transfer,40945,84520,4494518,2019-03-11 09:08:00,0,none
1992,transfer,21262,88684,1715903,2019-03-20 13:59:00,0,none
1993,transfer,62612,83206,3133830,2019-07-19 08:32:00,0,none
1994,transfer,61737,43877,2543150,2019-05-10 10:02:00,0,none
1995,transfer,87422,46362,2404446,2019-05-28 10:45:00,0,none
1996,transfer,75439,53693,1450694,2019-06-28 08:21:00,0,none
1997,transfer,85902,96010,363541,2019-06-16 14:37:00,0,none
1998,transfer,58976,63592,625032,2019-04-06 13:59:00,0,none
1999,transfer,12924,56619,3197368,2019-04-26 08:21:00,0,none
2000,transfer,40939,39952,2081709,2019-04-28 08:01:00,0,none
2001,transfer,36154,30735,4824160,2019-03-11 10:57:00,0,none
2002,transfer,65693,41233,2682428,2019-02-21 15:17:00,0,none
2003,transfer,98866,16241,1868172,2019-02-25 11:07:00,0,none
2004,transfer,8953,90794,1922266,2019-06-19 14:04:00,0,none
2005,transfer,46242,41205,900632,2019-06-18 12:49:00,0,none
2006,transfer,85716,66341,1341563,2019-05-19 14:21:00,0,none
2007,transfer,37792,52256,2373541,2019-05-12 10:08:00,0,none
2008,transfer,40206,55859,1015133,2019-07-20 14:33:00,0,none
2009,transfer,49846,85016,4022893,2019-07-15 10:53:00,0,none
2010,transfer,76223,18247,2827924,2019-07-09 12:14:00,0,none
2011,transfer,76829,4000,1382910,2019-05-08 08:40:00,0,none
2012,transfer,2295,27828,3147590,2019-06-30 14:20:00,0,none
2013,transfer,89252,34421,587444,2019-03-18 10:48:00,0,none
2014,transfer,4108,35891,2414479,2019-05-28 15:15:00,0,none
2015,transfer,15539,35677,4317737,2019-06-26 11:16:00,0,none
2016,transfer,26217,4919,2669309,2019-04-11 09:08:00,0,none
2017,transfer,20457,24114,781465,2019-07-20 10:30:00,0,none
2018,transfer,16988,74937,4637190,2019-06-20 15:39:00,0,none
2019,transfer,57246,4129,192967,2019-07-17 09:46:00,0,none
2020,transfer,48104,39961,1998986,2019-06-06 14:21:00,0,none
2021,transfer,51395,45408,997049,2019-07-19 09:36:00,0,none
2022,transfer,30799,69779,2156123,2019-03-21 12:01:00,0,none
2023,transfer,8329,86560,2892490,2019-05-08 11:09:00,0,none
2024,transfer,42862,74946,1823624,2019-05-30 08:51:00,0,none
2025,transfer,52808,29728,3287533,2019-03-25 11:58:00,0,none
2026,transfer,34565,50275,3334081,2019-05-17 10:55:00,0,none
2027,transfer,98047,87901,3579561,2019-06-01 10:05:00,0,none
2028,transfer,46560,5591,3635704,2019-07-14 10:44:00,0,none
2029,transfer,97547,76168,4685634,2019-03-20 10:47:00,0,none
2030,transfer,88501,72081,2008509,2019-06-26 13:06:00,0,none
2031,transfer,71746,67214,4956106,2019-04-15 14:24:00,0,none
2032,transfer,78089,22542,4860382,2019-06-30 09:12:00,0,none
2033,transfer,61630,21022,1977151,2019-03-08 15:50:00,0,none
2034,transfer,56749,87541,3786723,2019-04-16 15:09:00,0,none
2035,transfer,61958,36703,3893725,2019-03-08 15:04:00,0,none
2036,transfer,72538,80715,89681,2019-04-17 15:09:00,0,none
2037,transfer,25930,38206,66930,2019-06-15 10:17:00,0,none
2038,transfer,66595,11761,4646080,2019-07-03 09:13:00,0,none
2039,transfer,64872,53465,3310272,2019-03-23 12:08:00,0,none
2040,transfer,52291,2372,4614042,2019-05-08 12:27:00,0,none
2041,transfer,24099,25210,4844598,2019-03-08 10:08:00,0,none
2042,transfer,14846,84900,1436502,2019-05-09 12:18:00,0,none
2043,transfer,31344,17378,1738005,2019-05-23 15:45:00,0,none
2044,transfer,57361,44441,3589333,2019-06-12 10:16:00,0,none
2045,transfer,82093,26293,768260,2019-03-29 08:43:00,0,none
2046,transfer,11200,79868,4052075,2019-06-06 10:05:00,0,none
2047,transfer,58823,32382,248214,2019-04-22 09:05:00,0,none
